date,passenger,provinceName
2020/1/6,974.0758032,浙江
2020/1/6,789.3372888,山东
2020/1/6,761.3466048,四川
2020/1/6,744.5521944,上海
2020/1/6,688.5708264,重庆
2020/1/6,654.9820056,贵州
2020/1/6,582.2062272,河北
2020/1/6,531.822996,陕西
2020/1/6,509.4304488,福建
2020/1/6,492.6360384,广西
2020/1/6,475.841628,云南
2020/1/6,358.2807552,山西
2020/1/6,341.4863448,海南
2020/1/6,296.7012504,甘肃
2020/1/6,268.7105664,辽宁
2020/1/6,240.7198824,新疆
2020/1/6,173.5422408,天津
2020/1/6,167.944104,黑龙江
2020/1/6,145.5515568,内蒙古
2020/1/6,111.962736,吉林
2020/1/6,78.3739152,青海
2020/1/6,72.7757784,宁夏
2020/1/6,27.990684,西藏
2020/1/5,33526.2864,湖北
2020/1/5,2565.434203,河南
2020/1/5,1852.222205,广东
2020/1/5,1836.254772,湖南
2020/1/5,1224.169848,安徽
2020/1/5,1192.234982,江苏
2020/1/5,1176.26755,北京
2020/1/5,1139.010206,江西
2020/1/5,979.3358784,浙江
2020/1/5,846.2739384,上海
2020/1/5,713.2119984,四川
2020/1/5,675.9546552,山东
2020/1/5,606.7624464,重庆
2020/1/5,542.8927152,贵州
2020/1/5,537.5702376,河北
2020/1/5,484.3454616,陕西
2020/1/5,473.7005064,广西
2020/1/5,447.0881184,福建
2020/1/5,383.2183872,云南
2020/1/5,276.7688352,海南
2020/1/5,271.4463576,山西
2020/1/5,234.1890144,甘肃
2020/1/5,228.8665368,辽宁
2020/1/5,170.3192832,新疆
2020/1/5,170.3192832,天津
2020/1/5,149.0293728,黑龙江
2020/1/5,106.449552,内蒙古
2020/1/5,101.1270744,吉林
2020/1/5,74.5146864,宁夏
2020/1/5,53.224776,青海
2020/1/5,15.9674328,西藏
2020/1/4,41320.16984,湖北
2020/1/4,2683.920096,河南
2020/1/4,1982.44098,湖南
2020/1/4,1683.549878,广东
2020/1/4,1305.361138,安徽
2020/1/4,1219.96368,江西
2020/1/4,1146.765859,江苏
2020/1/4,896.6733048,浙江
2020/1/4,860.0743944,北京
2020/1/4,701.479116,山东
2020/1/4,695.3792976,四川
2020/1/4,695.3792976,上海
2020/1/4,634.3811136,重庆
2020/1/4,573.3829296,贵州
2020/1/4,512.3847456,福建
2020/1/4,512.3847456,广西
2020/1/4,512.3847456,河北
2020/1/4,451.3865616,陕西
2020/1/4,390.3883776,云南
2020/1/4,359.8892856,山西
2020/1/4,286.6914648,海南
2020/1/4,237.8929176,甘肃
2020/1/4,231.7930992,辽宁
2020/1/4,176.8947336,新疆
2020/1/4,164.6950968,天津
2020/1/4,158.5952784,黑龙江
2020/1/4,134.1960048,内蒙古
2020/1/4,109.7967312,吉林
2020/1/4,79.2976392,宁夏
2020/1/4,60.998184,青海
2020/1/4,18.2994552,西藏
2020/1/3,37146.2458,湖北
2020/1/3,2513.614194,河南
2020/1/3,2060.611196,湖南
2020/1/3,1651.803613,广东
2020/1/3,1248.520457,安徽
2020/1/3,1104.88536,江西
2020/1/3,1060.689946,江苏
2020/1/3,906.0059952,浙江
2020/1/3,872.8594344,北京
2020/1/3,657.4067892,上海
2020/1/3,591.1136676,山东
2020/1/3,569.0159604,重庆
2020/1/3,546.9182532,四川
2020/1/3,491.6739852,贵州
2020/1/3,464.0518512,福建
2020/1/3,425.3808636,广西
2020/1/3,425.3808636,河北
2020/1/3,397.7587296,陕西
2020/1/3,364.6121688,云南
2020/1/3,259.6480596,山西
2020/1/3,232.0259256,海南
2020/1/3,176.7816576,辽宁
2020/1/3,171.2572308,甘肃
2020/1/3,160.2083772,新疆
2020/1/3,143.6350968,黑龙江
2020/1/3,127.0618164,天津
2020/1/3,93.9152556,内蒙古
2020/1/3,88.3908288,吉林
2020/1/3,44.1954144,宁夏
2020/1/3,38.6709876,青海
2020/1/3,16.5732804,西藏
2020/1/2,21616.38161,湖北
2020/1/2,1737.628589,河南
2020/1/2,1325.250202,广东
2020/1/2,1318.200998,湖南
2020/1/2,909.3472128,安徽
2020/1/2,838.8551808,江西
2020/1/2,803.6091648,江苏
2020/1/2,704.92032,浙江
2020/1/2,669.674304,北京
2020/1/2,479.3458176,四川
2020/1/2,475.821216,山东
2020/1/2,475.821216,上海
2020/1/2,405.329184,重庆
2020/1/2,363.0339648,福建
2020/1/2,348.9355584,陕西
2020/1/2,348.9355584,贵州
2020/1/2,345.4109568,河北
2020/1/2,327.7879488,广西
2020/1/2,281.968128,云南
2020/1/2,236.1483072,海南
2020/1/2,232.6237056,山西
2020/1/2,162.1316736,甘肃
2020/1/2,151.5578688,辽宁
2020/1/2,119.8364544,新疆
2020/1/2,112.7872512,黑龙江
2020/1/2,88.11504,天津
2020/1/2,74.0166336,内蒙古
2020/1/2,63.4428288,吉林
2020/1/2,49.3444224,宁夏
2020/1/2,38.7706176,青海
2020/1/2,10.5738048,西藏
2020/1/1,24957.61745,湖北
2020/1/1,1427.038074,河南
2020/1/1,1067.687082,湖南
2020/1/1,901.832778,广东
2020/1/1,670.327812,安徽
2020/1/1,649.596024,江西
2020/1/1,545.937084,江苏
2020/1/1,480.286422,浙江
2020/1/1,442.278144,北京
2020/1/1,359.350992,上海
2020/1/1,293.70033,重庆
2020/1/1,290.245032,山东
2020/1/1,286.789734,四川
2020/1/1,234.960264,河北
2020/1/1,231.504966,陕西
2020/1/1,221.139072,贵州
2020/1/1,210.773178,福建
2020/1/1,186.586092,云南
2020/1/1,179.675496,广西
2020/1/1,155.48841,海南
2020/1/1,141.667218,山西
2020/1/1,114.024834,辽宁
2020/1/1,76.016556,黑龙江
2020/1/1,72.561258,甘肃
2020/1/1,69.10596,天津
2020/1/1,62.195364,新疆
2020/1/1,44.918874,吉林
2020/1/1,41.463576,内蒙古
2020/1/1,20.731788,宁夏
2020/1/1,17.27649,青海
2020/1/1,3.455298,西藏
